page_id,Area,Projeto,Tarefa,Responsavel,Inicio,Fim,Status,Status_Original,Observacao
2bcc754a-47f4-81b5-a39c-f5d728855823,Geral,Avulso,Criação Usuário Notion: Luma Voigt Lisboa,"EP, SM, MN",2025-12-01,2025-12-01,Concluído,Concluída,(01/12) [Samuel Monteiro]: Criado!
2bdc754a-47f4-801e-968a-dad12022b3d7,B.I,Avulso,Colocar Banner Usuarios Notion,VS,2026-01-09,2026-01-09,Concluído,Concluída,
2bdc754a-47f4-8029-a918-fd4fe908c09f,Operações,Revisão @dbvlife e @grupodesbrava,Atualizar Endereço de e-mail Calendly,"EP, SM, VS",2026-01-16,2026-01-16,Concluído,Concluída,"(03/12) [Alguém]: Pegar a senha do login do paulo para estar alterando a senha 
(05/12) [Alguém]: Calendly do paulo alterado
(05/12) [Alguém]: Alterar o do diego, ir em integrações e conectar a agenda do outlook também
(09/12) [Alguém]: Necessário do Diego para realizar o acesso ao Calendly.
(10/12) [Samuel Monteiro]: Posso ajudar em algo? Pois estou como um dos responsáveis na tarefa
(10/12) [Alguém]: Aguardando o Diego.
(15/12) [Luiz Coimbra]: Ainda estamos aguardando o Diego
(23/12) [Alguém]: Aguardando resolução do acesso aos E-mails da Life para dar continuidade.
(07/01) [Alguém]: Ainda aguardando os acessos.
(08/01) [Luiz Coimbra]: Acesso ao e-mail do DM nós temos (eu) porém precisamos que o @Anonymous faça a ativação dos e-mails Life
(08/01) [Luiz Coimbra]: Acesso estabelecido 
(09/01) [Eduardo Parente]: Aguardando o Diego.
(12/01) [Eduardo Parente]: Necessário o Diego, @grupodesbrava.
(12/01) [Alguém]: 
O login está vinculado ao Google. Para acessar, é necessário entrar no computador com o e-mail e a senha do Diego  para conseguir abrir e gerenciar o Calendly.


(15/01) [Eduardo Parente]: Ainda aguardando a disponibilidade do Diego
(15/01) [Vitor Souza]: Criar um novo Calendly com o e-mail: dmonteirodbvlife.com.br
(19/01) [Eduardo Parente]: Realizado."
2bdc754a-47f4-8032-9be2-fc55679d15ee,Operações,Mapeamento Redes e Segurança,Sem Nome,Time,2026-02-02,2026-02-02,Não Iniciado,Não iniciado,
2bdc754a-47f4-8067-8cc3-e50d2d979933,Operações,Revisão @dbvlife e @grupodesbrava,Levantar acessos @grupodesbrava,"EP, MN",2025-12-08,2025-12-08,Concluído,Concluída,"(08/12) [Luiz Coimbra]: Bom dia! Temos atualizações dos acessos levantados pelo time operacional Life?
(09/12) [Alguém]: Chequei com todos os diretores de área, ninguém possuí @grupodesbrava no cadastro."
2bdc754a-47f4-807a-b824-fdcd1cf85847,B.I,Avulso,Verificar os filtros no notion da Anne,VS,2025-12-02,2025-12-02,Concluído,Concluída,
2bdc754a-47f4-808b-a0be-ed10d2d7e15d,B.I,Avulso,Fechamento ,VS,2026-02-02,2026-02-02,Bloqueado,Stand By,
2bdc754a-47f4-80be-b3de-cebc19cd6810,B.I,Avulso,Alterações finais DRE,SM,2025-12-02,2025-12-02,Concluído,Concluída,"Mover colunas, adicionar novas lógicas etc."
2bdc754a-47f4-80c0-b524-ecf3b930e1ff,B.I,Avulso,Contas Notion e PC’s,SM,2025-12-30,2025-12-30,Concluído,Concluída,Contas Notion e PC’s usando logins nominais.
2bdc754a-47f4-8125-bfa1-c61bf196f4eb,B.I,Avulso,Liberar acesso: Hugo Cardoso Elias Figueiredo,SM,2025-12-02,2025-12-02,Concluído,Concluída,Avaliação Onboarding
2bec754a-47f4-8056-a2a8-d2112bde3493,B.I,Avulso,Nova lógica de filtragem Dash Curva,SM,2025-12-03,2025-12-03,Concluído,Concluída,
2bec754a-47f4-8056-a8a5-f82cbea3747c,Marketing,Avulso,Rotina de um assessor de alta performance,RP,2025-12-03,2025-12-03,Concluído,Concluída,"Reels com o Diego explicando, de forma prática, a rotina de um assessor de alta performance, destacando o tripé: atendimento/prospecção de clientes, parte executiva da empresa e estudo contínuo."
2bec754a-47f4-8064-a655-f7aeb85752c8,B.I,Dashboard Salão V1,Atualização Dash salão 03/12,VS,2025-12-04,2025-12-04,Concluído,Concluída,"- Colocar a data de atualização na parte de cima do dashboard
- DBV Capital como título, colocar a logo da DBV.
- Dividir o Dash em 3 terços na tela. Primeiro terço captação liquida mês em cima e captação liquida ano em baixo, segundo terço AUC em cima e rumo a 1bi em baixo, e no terceiro terço NPS."
2bec754a-47f4-8091-a984-d0941e77ccca,B.I,Avulso,Alterações na lógica DRE,SM,2025-12-03,2025-12-03,Concluído,Concluída,
2bec754a-47f4-8143-8964-f0bb5c748238,Geral,Avulso,Criação Usuário Notion: Alexandre Fernandes Barroco Ruas,"EP, SM, MN",2025-12-03,2025-12-03,Concluído,Concluída,"(03/12) [Alguém]: BHS e Slack- Ok
(04/12) [Luiz Coimbra]: @Samuel Monteiro, conseguimos incluir na observação de cada uma dessas automações o que deve ser feito especificamente? como o Parente comentou que aqui ele criou o e-mail BHS e o Slack, quais seriam as próximas atividades e quem os responsáveis. Seria interessante @Anonymous você enviar para o Samuel as atividades de cada etapa deste processo.

Além disso, @Anonymous, inclua no V1 a criação de tarefas segregadas de acordo com área responsável e atividade a ser executada
(04/12) [Samuel Monteiro]: Ok!
(04/12) [Samuel Monteiro]: Usuário Notion criado.
"
2bec754a-47f4-8189-92b5-f7fff45ae176,Geral,Avulso,Saída de Assessor: Pedro Igor Pereira Almeida,"EP, SM",2025-12-03,2025-12-03,Concluído,Concluída,"Retirada de acessos

E-mail:
→ Resetar senha do e-mail
→ Solicitar histórico e exclusão do e-mail (e do calendário)
→ Arquivar o histórico no Drive (Nome do arquivo igual e-mail excluído)

Slack:
→ Desativar conta

Notion:
→ Retirar acesso aos BDs
→ Retirar acesso a Home principal (Código A)
→ Retirar acesso como convidado
→ Colocar como colaborador inativo (Cadastro de Usuário Notion) → Casinha Cinza

Marketing:
→ Remover da lista de marketing
→ Remover foto e perfil chat (via Wix)

XP:
→ Tirar acesso aos sistemas (via Taylor)

Ancord:
→ Transformar em “Sócio Não Atuante”

Formulários:
→ Excluir assessor dos formulários

Escritório:
→ Retirar Face Scan
"
2bec754a-47f4-81a8-b676-fec670105f45,Geral,Avulso,Novo Assessor: Alexandre Fernandes Barroco Ruas,RP,2025-12-05,2025-12-05,Concluído,Concluída,"Novo Assessor entrou:
Precisa tirar foto dele;
Adicionar ao Site;
Boas Vindas;
Cartão de Assessor;
Aniversário: 20/03/1973"
2bec754a-47f4-81d4-800d-ce95765f8b3b,Marketing,Avulso,Tirar Foto de: Alexandre Fernandes Barroco Ruas,RP,2025-12-05,2025-12-05,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-8025-8096-cd7651245046,B.I,Avulso,Automção Final: Out,SM,2025-12-04,2025-12-04,Concluído,Concluída,"(04/12) [Samuel Monteiro]: Automção Final: Out
Concluída. Foi adicionado uma automação através da Checkbox “Bloquear Acessos”, para que seja criado uma tarefa com os responsáveis SM, LC e EP, para bloqueio de acessos a certas coisas como XP, Notion, Slack etc."
2bfc754a-47f4-8032-bcdc-f4411aefb015,B.I,Cloud DBV,Características e funcionalidades Cloud,"VS, EP, MN",2026-01-12,2026-01-12,Concluído,Concluída,"(07/01) [Alguém]: Avaliar as nuvens com custo, capacidade, múltiplo acesso e funcionalidade. O que tem em cada uma para planejar o transbordo das informações se necessário.
(07/01) [Alguém]: Office - 5 acessos/Família 
Custo - 60,00/Mês
Armazenamento - 6 tb, 1 tb por pessoa 
Funcionalidades: Excel, Word, Onedrive, PowerPoint, Outlook, OneNote, Defenderr, teams, Designer, Clipchamp e Copilot
(12/01) [Alguém]: Organizar um levantamento das nuvens que utilizamos hoje (12/01) e mapear suas características e funcionalidades.

Para o dia 14/01, vamos identificar que tipos de documentos/informações são armazenados em cada nuvem (o que fica em qual ambiente e por quê), deixando isso documentado de forma clara.

Para o dia 16/01, definiremos como será feito o transbordo/migração das informações entre as nuvens, incluindo o passo a passo, responsáveis e critérios de validação.
(12/01) [Alguém]: Hoje, os dois principais repositórios de armazenamento de documentos e informações que utilizamos são Microsoft OneDrive e Google Drive — cada um com características bem distintas.

OneDrive (Microsoft) — características e funcionalidades:
O OneDrive é a nuvem da Microsoft, desenhada para funcionar de forma nativa com o ecossistema Microsoft 365 (Word, Excel, PowerPoint, Outlook etc.). No dia a dia, ele se destaca por integração com Windows e Office, organização por pastas, controle de sincronização no computador e recursos de segurança/recuperação.
Principais funcionalidades:
• Armazenamento e sincronização: você acessa seus arquivos pela web, celular e principalmente pelo PC/Mac com sincronização local.
• Arquivos Sob Demanda: permite ver todos os arquivos na nuvem sem precisar baixar tudo no computador, economizando espaço (você baixa apenas quando usa). 
• Seleção de pastas para sincronizar: dá para escolher quais pastas ficam offline em cada dispositivo. 
• Histórico de versões: permite restaurar versões anteriores (inclusive de PDFs e outros tipos, não só arquivos do Office). 
• Restauração completa do OneDrive: para assinantes, existe recurso para “voltar no tempo” e desfazer ações em massa (ex.: exclusões/criptação por malware) dentro de uma janela recente. 
• Cofre Pessoal (Personal Vault): área com camada extra de segurança, exigindo autenticação forte/2ª etapa para acessar arquivos mais sensíveis. 
Valores (considerando seu Microsoft Family)
Como você citou que possui Microsoft 365 Family por ~R$ 60/mês, isso está alinhado com o preço oficial do plano no Brasil: R$ 60,00/mês (ou R$ 599,00/ano). 

O plano Family inclui:
• Até 6 TB no total (1 TB por pessoa, até 6 pessoas) 
• Uso por 1 a 6 pessoas e cada pessoa pode usar em até 5 dispositivos simultaneamente 
• Além do armazenamento, você também paga pelo “pacote” Microsoft 365 (apps + recursos de proteção, etc.). 

Google Drive (Google) — características e funcionalidades:
O Google Drive é a nuvem do Google, muito forte em colaboração rápida e em integração com o ecossistema Google (Gmail, Google Docs/Sheets/Slides, Google Meet etc.). Ele costuma ser excelente quando o objetivo é compartilhar com agilidade, trabalhar em documentos direto no navegador e facilitar acesso externo.
Principais funcionalidades:
• Compartilhamento com níveis de permissão: você define se a pessoa é Leitor / Comentador / Editor, e pode trabalhar via convite ou link. 
• Drive para computador (sincronização): mantém arquivos sincronizados entre a nuvem e o PC/Mac, com espelhamento das mudanças. 
• Acesso offline: dá para habilitar modo offline no navegador para visualizar/editar quando estiver sem internet (as alterações sincronizam depois). 
• Versões/atividade: é possível gerenciar versões de arquivos enviados e consultar histórico/alterações (especialmente útil para controle de atualização de arquivos). 
Armazenamento e valores (Google Drive / Google One)
Ponto importante: o armazenamento do Google é compartilhado entre Google Drive, Gmail e Google Fotos.
• Toda conta Google vem com 15 GB (Drive + Gmail + Fotos). 
• Para aumentar, você assina Google One. No Brasil (valores exibidos no site do Google One), aparecem planos como:
    ◦ Lite (30 GB): R$ 4,50/mês 
    ◦ Básico (100 GB): R$ 9,99/mês 
    ◦ Google AI Pro (2 TB): R$ 96,99/mês 
    ◦ Observação: a página também indica possibilidade de compartilhar o armazenamento com até 5 pessoas em planos elegíveis. 

(12/01) [Alguém]: Notion (nuvem de conhecimento + gestão)

O Notion não é um “drive” clássico (como OneDrive/Google Drive). Ele é uma plataforma em nuvem de páginas e bancos de dados (wiki, projetos, CRM, processos, rotinas), onde a informação fica organizada em conteúdo estruturado — e você pode anexar arquivos quando fizer sentido.

Funcionalidades e características principais:
• Páginas + blocos + bancos de dados: centraliza documentos (procedimentos, políticas, playbooks), listas, checklists e bases (ex.: projetos, tarefas, CRM, pipeline). 
• Colaboração e compartilhamento: trabalho em equipe com permissões e “guest seats” (convidados externos), além de organização por teamspaces. 
• Permissões mais granuladas (planos superiores): controle mais fino em bases de dados e permissões avançadas por equipe. 
• Histórico de versões (Page history): possibilidade de restaurar versões anteriores — com janela maior conforme o plano (ex.: 7 dias no Free; 30 no Plus; 90 no Business; ilimitado no Enterprise). 
• Offline: uso offline com comportamento diferente conforme o plano (download/recents/favorites). 
• Anexos (uploads): no Free, limite de até 5MB por arquivo; em planos pagos, até 5GB por arquivo (com uploads ilimitados respeitando esse teto por arquivo). 
• Export/Backup para compliance: exportação do workspace (HTML/Markdown/CSV) e também exportação em PDF (útil para “evidência”/backup). 
• Publicação (Notion Sites): publicar páginas na web; domínio personalizado é um add-on cobrado à parte. 
Valores (Notion)
Os preços exibidos pela Notion estão em USD e por membro (seat):
• Free: $0 / membro / mês
• Plus: $10 / membro / mês
• Business: $20 / membro / mês
• Enterprise: preço sob consulta 

Observação: há opção de cobrança anual com desconto (“save up to 20% with yearly”). 

Add-on de domínio customizado no Notion Sites: $10/mês por domínio (mensal) ou $8/mês por domínio (anual). 
Quando faz mais sentido usar Notion: conhecimento/processos, bases estruturadas (projetos, rotinas, CRM), documentação viva com histórico e colaboração. Para arquivos pesados, normalmente é melhor deixar no OneDrive/Google Drive e linkar no Notion.

1Password (“OnePass”) — nuvem de credenciais e segredos:
O 1Password não é uma nuvem de documentos “geral”. Ele é uma nuvem de segurança, feita para guardar e compartilhar com controle: senhas, logins, chaves, notas sensíveis, dados de cartão/identidade, etc.
Funcionalidades e características principais
• Geração, salvamento e preenchimento automático de credenciais (autofill) em apps e navegadores. 
• Compartilhamento seguro (itens e cofres), inclusive com controles administrativos em família/equipe. 
• Watchtower (alertas de segurança): aponta riscos como senhas fracas, reutilizadas, comprometidas e outros problemas de higiene de segurança. 
• 2FA dentro do 1Password: gera e preenche códigos de autenticação (TOTP), reduzindo dependência de outro autenticador. 
• Suporte a passkeys: criação/armazenamento/uso de passkeys, inclusive podendo usar passkeys para desbloquear o próprio 1Password (dependendo do fluxo/plataforma). 
• Travel Mode: permite “remover” temporariamente cofres do dispositivo durante viagens, reduzindo exposição local. 
Segurança (ponto-chave)
O modelo de segurança do 1Password combina Secret Key + senha da conta para criptografar seus dados (arquitetura de “dois segredos”/2SKD), e a empresa descreve o princípio de não ter acesso às suas chaves/senha em claro (“server ignorance”). 
Valores (1Password)
Os preços oficiais são exibidos em USD:
• Individual: $2.99/mês (pago anualmente) ou $3.99/mês (mensal) 
• Famílias: $4.49/mês (pago anualmente) ou $5.99/mês (mensal) — inclui até 5 membros e cofres ilimitados 
• Teams Starter Pack: $19.95/mês (até 10 usuários, pago anualmente) 
• Business: $7.99 por usuário/mês (pago anualmente) "
2bfc754a-47f4-803e-8945-cb56241a044a,Marketing,Avulso,2026 Marketing,"LC, RP",2025-12-10,2025-12-10,Concluído,Concluída,Vamos definir o planejamento da área para 2026. Incluir o tempo do projeto.
2bfc754a-47f4-8081-8dd6-c68caa18e7fc,B.I,Avulso,2026 BI,"LC, SM, VS",2025-12-09,2025-12-09,Concluído,Concluída,"(09/12) [Samuel Monteiro]: Aqui está o relatório atualizado, faltando a parte da verificação do Vitor em concordância com os projetos e divisão de responsabilidades.
(10/12) [Samuel Monteiro]: Atualizado @Luiz Coimbra "
2bfc754a-47f4-809a-b6f3-d8848a7f236c,B.I,Cloud DBV,Definir acessos Cloud,"EP, SM",2025-12-26,2025-12-26,Concluído,Concluída,"(15/12) [Samuel Monteiro]: Máquinas logadas.
Faltando apenas o POP do que fazer.
(16/12) [Luiz Coimbra]: Alterei data de entrega do POP para dia 26
(16/12) [Samuel Monteiro]: O POP já está sendo montado.
(16/12) [Samuel Monteiro]: Estou fazendo aos poucos junto com outras tarefas"
2bfc754a-47f4-809f-9530-ec8024f5285f,B.I,Avulso,Rotinas GG,SM,2025-12-04,2025-12-04,Concluído,Concluída,
2bfc754a-47f4-80d3-a5bf-c43bac4bfbbb,Marketing,Avulso,2026 Mkt,Time,2026-02-02,2026-02-02,Em Andamento,Em andamento,
2bfc754a-47f4-80e8-b6f1-fb13a2b959e6,Administração,Avulso,2026 GE,"LC, EP, MN",2026-01-19,2026-01-19,Concluído,Concluída,"(16/12) [Luiz Coimbra]: Preciso fazer para 2026: 
- POP mapeamento de processos
          . + modelos de documentação das etapas
- projeto de compliance e governanças
- rotina semanal de reuniões 
             . modelo de acompanhamento
- POP retenção
(07/01) [Luiz Coimbra]: Preciso fazer para 2026: 
- POP mapeamento de processos
          . + modelos de documentação das etapas (SIPOC, VOC, arv. CTC)
- projeto de compliance e governanças
- rotina semanal de reuniões 
             . modelo de acompanhamento

(07/01) [Luiz Coimbra]: A seguir está o POP completo (já sem a parte 6) e com o cronograma/etapas alinhado ao padrão do documento anexado (V1 + V2 e “Etapas Práticas de Execução”).
POP – Mapeamento de Processos e Áreas (DBV)
1) Identificação do documento
• Documento: POP – Mapeamento de Processos e Áreas
• Empresa: DBV Capital Assessoria de Investimento Ltda
• Versão: v1.0
• Data: //____
• Elaborado por: ______________________________
• Aprovado por: ______________________________
• Área responsável pela governança: Operações (ou PMO)
• Periodicidade de revisão: Trimestral / Semestral
• Status: Em vigor / Em revisão
2) Objetivo
Padronizar a execução do mapeamento de áreas e processos na DBV, garantindo:
• clareza sobre como os processos funcionam (AS IS),
• consolidação do processo modelo DBV (TO BE),
• definição de papéis, responsabilidades, entradas, saídas, sistemas e controles,
• base para indicadores, melhoria contínua e automação, com registro versionado e validado.
3) Escopo
Aplica-se a:
• Todas as áreas e rotinas (diárias, semanais, mensais e sob demanda);
• Processos com interação entre áreas (handoffs), aprovações e uso de sistemas/bases.
Fora do escopo (se aplicável): _______________________________________________
4) Definições
• Processo: conjunto de atividades que transforma entradas em entregas.
• Subprocesso: etapa específica dentro de um processo.
• AS IS: estado atual (como é feito hoje).
• TO BE: estado futuro/modelo (como deve ser feito, padrão DBV).
• SIPOC: Fornecedor / Entrada / Processo / Saída / Cliente.
• RACI: Responsible / Accountable / Consulted / Informed.
• Dono do processo: responsável final (Accountable).
• Executor: quem executa (Responsible).
• SLA: prazo acordado para execução/atendimento.
• KPI: indicador de desempenho do processo.
5) Papéis e responsabilidades (RACI do mapeamento)
• Sponsor (Diretoria): prioriza áreas/processos críticos e destrava decisões.
• Líder do Mapeamento (Operações/PMO): conduz metodologia, cronograma, padrão e publicação.
• Dono do Processo (Área): valida conteúdo, aprova fluxo e regras do processo.
• Executores (Área): descrevem o passo a passo real, exceções, evidências e dores.
• Áreas impactadas (Consultadas): validam interfaces, handoffs e dependências.
• Compliance/Controles (quando aplicável): valida pontos sensíveis e controles mínimos.
• BI/Tech (quando aplicável): valida fontes de dados, integrações e indicadores automatizáveis.
6) Repositórios e padrão de documentação
Preencher conforme o padrão DBV:
• Repositório oficial: ______________________________
• Local padrão por área: ______________________________
• Modelo de página por processo: ______________________________
• Padrão de nomenclatura: Área | Processo | Versão | Data
• Registro de versão (obrigatório):
    ◦ v1.0 – //____ – __________________ – Criação
    ◦ v1.1 – //____ – __________________ – Ajustes/validação
    ◦ v2.0 – //____ – __________________ – Revisão estrutural
7) Cronograma e execução do mapeamento (padrão DBV)
7.1 Visão geral (duas fases)
• V1 — Diagnóstico e Estruturação: mapeia o AS IS, consolida padrões, desenha o TO BE e estrutura variáveis/KPIs iniciais.
• V2 — Avaliação, Desempenho e Melhoria: institucionaliza indicadores, ritos, revisão versionada e melhoria contínua.
7.2 V1 — Diagnóstico e Estruturação (Etapas práticas de execução)
Área: ______________________________
Líder da área: ______________________________
Mapeador responsável: ______________________________
Período V1: Início //____ | Fim //____Regra: cada etapa deve ter registro formal e validação com o líder da área.
Etapa 1 — Reunião de abertura com a área
• Objetivo: apresentar o projeto, alinhar expectativas e escopo.
• Entradas: lista preliminar de processos + contexto da área.
• Entregável: cronograma e escopo validados (por escrito).
• Data: //____ | Responsável: __________________
Etapa 2 — Levantamento e entrevistas (AS IS)
• Objetivo: entender “como o trabalho realmente acontece”, com evidências.
• Como executar: entrevistar executores + coletar prints/links/arquivos.
• Entregável: registro das atividades + sistemas utilizados + exceções iniciais.
• Data: //____ | Responsável: __________________
Etapa 3 — Construção do SIPOC
• Objetivo: definir fronteiras do processo ponta a ponta (entradas/saídas/cliente).
• Entregável: SIPOC preenchido e validado.
• Data: //____ | Responsável: __________________
Etapa 4 — Descrição detalhada (5W2H + RACI)
• Objetivo: documentar o passo a passo e esclarecer papéis.
• Entregável: 5W2H do processo + matriz RACI.
• Data: //____ | Responsável: __________________
Etapa 5 — Identificação de variáveis e KPIs iniciais (baseline)
• Objetivo: extrair elementos mensuráveis e criar base inicial (quando existir).
• Exemplos de variáveis: tempo de ciclo, volume, taxa de erro, retrabalho, SLA.
• Entregável: lista de variáveis + KPIs iniciais + baseline (se aplicável).
• Data: //____ | Responsável: __________________
Etapa 6 — Desenho do fluxo modelo (TO BE)
• Objetivo: registrar visualmente o processo de referência (padrão DBV).
• Entregável: fluxograma TO BE validado + regras do processo.
• Data: //____ | Responsável: __________________
Etapa 7 — Validação com a liderança da área (fechamento V1)
• Objetivo: revisar e confirmar processos, papéis e indicadores.
• Entregável: relatório final da área (processos mapeados + recomendações).
• Data: //____ | Responsável: __________________
Entregáveis obrigatórios ao final da V1 (por processo)
• ( ) Ficha do processo (com objetivo, gatilho, entrada/saída, cliente e sistemas)
• ( ) SIPOC validado
• ( ) 5W2H completo
• ( ) RACI
• ( ) Fluxograma TO BE
• ( ) Variáveis e KPIs iniciais (baseline quando existir)
• ( ) Evidências anexas (prints/links/modelos)
7.3 V2 — Avaliação, Desempenho e Melhoria (governança contínua)
Período V2: Início //____ | Revisões: Mensal / Trimestral / Semestral
Rotina mínima V2 (obrigatória)
1. Formalizar KPIs (definição, meta, fonte, frequência, responsável)
2. Ativar acompanhamento (dashboard/relatório + rito de acompanhamento)
3. Registrar melhorias (backlog priorizado e log de mudanças)
4. Versionar processos sempre que houver alteração relevante
5. Revisar integrações/automações aplicáveis e seus controles
Entregáveis típicos V2
• Painel/visão de indicadores por área
• Backlog de melhorias (priorizado)
• Log de versões e revisão periódica
8) Padrões obrigatórios de preenchimento (modelo do processo)
8.1 Ficha do Processo (preencher para cada processo)
• Nome do processo: ______________________________
• Área: ______________________________
• Dono do processo (A): ______________________________
• Executores (R): ______________________________
• Objetivo: ______________________________
• Frequência: Diário / Semanal / Mensal / Sob demanda
• Gatilho de início: ______________________________
• Entradas (inputs): ______________________________
• Saídas (outputs): ______________________________
• Cliente do processo: ______________________________
• Canais de entrada: ______________________________
• Sistemas/ferramentas: ______________________________
• Regras e aprovações: ______________________________
• Exceções: ______________________________
• Riscos/controles: ______________________________
• SLA (se existir): ______________________________
• KPIs atuais/propostos: ______________________________
• Principais dores/gargalos: ______________________________
• Sugestões de melhoria/automação: ______________________________
8.2 Evidências obrigatórias (anexar/linkar)
• ( ) Prints do(s) sistema(s)
• ( ) Links de páginas (Notion/Drive/outros)
• ( ) Modelos de arquivos (entrada/saída)
• ( ) Relatórios relevantes (se aplicável)
9) Indicadores sugeridos para governança do mapeamento
• % de processos mapeados por área
• % de processos validados (V1 concluída)
• Tempo médio por processo mapeado
• Quantidade de gargalos identificados por área
• Quantidade de melhorias priorizadas (quick wins vs. projetos)
• Aderência a SLA (quando aplicável) após V2
10) Checklist final (para encerrar um processo mapeado)
• ( ) Ficha do processo completa
• ( ) SIPOC validado
• ( ) 5W2H completo
• ( ) RACI definido
• ( ) Fluxograma TO BE finalizado
• ( ) KPIs iniciais definidos (com fonte e responsável)
• ( ) Evidências anexadas
• ( ) Validação com liderança registrada
• ( ) Publicado no repositório oficial
• ( ) Processo versionado (v1.0) e data de revisão definida
11) Anexos (templates)
• Template – Ficha do Processo
• Template – SIPOC
• Template – RACI
• Template – Checklist de validação
• Template – Página padrão de processo (Notion/Drive)
Se você me disser onde isso vai viver (Notion, Drive ou os dois), eu adapto o texto acima para o layout exato do seu padrão (com cabeçalho DBV, nomes de páginas, campos e “blocos” no formato que sua equipe já usa).
(07/01) [Luiz Coimbra]: @Anonymous, passa por favor esse material para o word padrão dbv
(09/01) [Luiz Coimbra]: @Mateus Norcia 
(12/01) [Mateus Norcia]: Estou pelo Word Online, Esta quase 100% apenas faltando  um ajuste no sumario 
(13/01) [Mateus Norcia]: FORMATADO
(13/01) [Luiz Coimbra]: São dois docs, um pdf com as informações de funcionamento da reunião e com a explicação do relatório, outro um word aberto com o relatório para que as pessoas tenham acesso e possam utilizá-lo
(13/01) [Mateus Norcia]: Perfeito, estou terminando de formatar 
(13/01) [Mateus Norcia]: e ja envio 
(13/01) [Mateus Norcia]: Está desformatado, por conta do word web, porem conteudoi ja esta no formato
(13/01) [Mateus Norcia]: esta faltando o do preenchimento 
(14/01) [Mateus Norcia]: Bom dia, oq acham deste mtipo de relatorio para reuinião semanal?
https://relatorios-semanadbv.streamlit.app/
(14/01) [Mateus Norcia]: Acabei de criar, acredito que desta maneiro consiguimos manter um padrão sem desculpa deq esqueceram de preencher algo @Eduardo Parente @Luiz Coimbra  
(17/01) [Mateus Norcia]: Bom dia, gerador de relatorio ja esta funcionando, precisamos que @Vitor Souza & @Samuel Monteiro nos ajudem a implementar um controle de acesso e colocar no GitHub da DBV
(19/01) [Eduardo Parente]: Boa tarde, analisando o gerador de relatório, percebi que o mesmo gera um relatório para apresentar os resultados da semana que se passou, porém não atende no quesito em planejar a próxima semana. @Mateus Norcia, vamos ajeitar isso, para facilitar esse outro relatório.
(22/01) [Mateus Norcia]: Abri a tarefa novamente 
(22/01) [Mateus Norcia]: Ajuste para conseguirmos gerar esse planejamento para S+2 
(22/01) [Luiz Coimbra]: Ficou ótimo
(22/01) [Luiz Coimbra]: Agora preciso que inclua as outras páginas e faça o envio para os diretores (GP. RM. TC) e backoffice (crédito, auto/re, rv, bi, op e mkt) explicando o funcionamento e que na semana que vem os relatórios já devem estar preenchidos da sequinte maneira

S-1 19/01-23/01
s+2 (nessa primeira realizar 02/02-06/02 e 09/02-13/02)"
2bfc754a-47f4-80eb-ba8d-e83693a9593a,Operações,Avulso,2026 Op,"LC, EP",2025-12-18,2025-12-18,Concluído,Concluída,Vamos definir o planejamento da área para 2026
2bfc754a-47f4-8113-b0fc-c2e6117dcb56,Marketing,Avulso,Tirar Foto de: Diego Romario Monteiro Rodrigues,RP,2026-02-02,2026-02-02,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-811c-a809-cd2544915ed3,Marketing,Avulso,Tirar Foto de: Bruna Lewis Carvalho Vellinho,RP,2026-05-26,2026-05-26,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-812c-a8cf-f05f8fe2d69c,Marketing,Avulso,Tirar Foto de: Gustavo Andre Evangelista Levy da Fonseca,RP,2025-06-25,2025-06-25,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-812d-9541-e13799264027,Marketing,Avulso,Tirar Foto de: João Pedro Georg de Andrade,RP,2023-08-08,2023-08-08,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-8133-aceb-dd5c71be7a3f,Marketing,Avulso,Tirar Foto de: Fabiane Souza da Costa,RP,2024-05-27,2024-05-27,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-8142-9a98-d840d3dc463a,Marketing,Avulso,Tirar Foto de: Marcus Faria de Barros,RP,2025-02-24,2025-02-24,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-8165-97b8-f08588c223a4,Marketing,Avulso,Tirar Foto de: Paulo Roberio Távora Pinho,RP,2023-05-01,2023-05-01,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-8169-92e1-eee75c0ba3e9,Marketing,Avulso,Tirar Foto de: Fábio Luís Gomes Tomaz,RP,2024-05-03,2024-05-03,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
2bfc754a-47f4-8182-888c-e10a2888e139,Marketing,Avulso,Tirar Foto de: Renato Zanin Theodoro,RP,2022-10-04,2022-10-04,Concluído,Concluída,Tarefa criada para tirar a foto do colaborador em sua primeira vinda à DBV.
